bert,20_20_20,0,50.9
bert,1024_1024_1024,0,50.9
bert,1024,0,50.9
bert,20_20_20,1,79.3
bert,1024_1024_1024,1,50.9
bert,1024,1,50.9
bert,20_20_20,2,84.5
bert,1024_1024_1024,2,50.9
bert,1024,2,50.9
bert,20_20_20,3,77.7
bert,1024_1024_1024,3,50.9
bert,1024,3,50.9
bert,20_20_20,4,50.9
bert,1024_1024_1024,4,50.9
bert,1024,4,50.9
elmo,20_20_20,0,50.9
elmo,1024_1024_1024,0,50.9
elmo,1024,0,50.9
elmo,20_20_20,1,84.1
elmo,1024_1024_1024,1,50.9
elmo,1024,1,50.9
elmo,20_20_20,2,92.9
elmo,1024_1024_1024,2,50.9
elmo,1024,2,89.6
elmo,20_20_20,3,50.9
elmo,1024_1024_1024,3,81.5
elmo,1024,3,50.9
elmo,20_20_20,4,74.1
elmo,1024_1024_1024,4,50.9
elmo,1024,4,50.9
gpt,20_20_20,0,50.9
gpt,1024_1024_1024,0,50.9
gpt,1024,0,50.9
gpt,20_20_20,1,50.9
gpt,1024_1024_1024,1,50.9
gpt,1024,1,50.9
gpt,20_20_20,2,83.8
gpt,1024_1024_1024,2,50.9
gpt,1024,2,77.7
gpt,20_20_20,3,83.3
gpt,1024_1024_1024,3,50.9
gpt,1024,3,50.9
gpt,20_20_20,4,84.5
gpt,1024_1024_1024,4,50.9
gpt,1024,4,83.3
glove,20_20_20,0,50.9
glove,1024_1024_1024,0,50.9
glove,1024,0,50.9
glove,20_20_20,1,50.9
glove,1024_1024_1024,1,50.9
glove,1024,1,50.9
glove,20_20_20,2,80.8
glove,1024_1024_1024,2,50.9
glove,1024,2,80.8
glove,20_20_20,3,50.9
glove,1024_1024_1024,3,50.9
glove,1024,3,50.9
glove,20_20_20,4,52.0
glove,1024_1024_1024,4,50.9
glove,1024,4,50.9
bert,20_20_20,0,50.9
bert,1024_1024_1024,0,50.9
bert,1024,0,50.9
bert,20_20_20,1,80.4
bert,1024_1024_1024,1,50.9
bert,1024,1,50.9
bert,20_20_20,2,50.9
bert,1024_1024_1024,2,50.9
bert,1024,2,83.8
bert,20_20_20,3,78.2
bert,1024_1024_1024,3,50.9
bert,1024,3,50.9
bert,20_20_20,4,79.5
bert,1024_1024_1024,4,50.9
bert,1024,4,50.9
elmo,20_20_20,0,50.9
elmo,1024_1024_1024,0,50.9
elmo,1024,0,50.9
elmo,20_20_20,1,50.9
elmo,1024_1024_1024,1,50.9
elmo,1024,1,50.9
elmo,20_20_20,2,90.8
elmo,1024_1024_1024,2,89.0
elmo,1024,2,81.7
elmo,20_20_20,3,50.9
elmo,1024_1024_1024,3,50.9
elmo,1024,3,80.2
elmo,20_20_20,4,74.9
elmo,1024_1024_1024,4,50.9
elmo,1024,4,50.9
gpt,20_20_20,0,50.9
gpt,1024_1024_1024,0,50.9
gpt,1024,0,50.9
gpt,20_20_20,1,50.9
gpt,1024_1024_1024,1,50.9
gpt,1024,1,50.9
gpt,20_20_20,2,82.4
gpt,1024_1024_1024,2,50.9
gpt,1024,2,83.1
gpt,20_20_20,3,50.9
gpt,1024_1024_1024,3,50.9
gpt,1024,3,81.3
gpt,20_20_20,4,83.3
gpt,1024_1024_1024,4,50.9
gpt,1024,4,85.0
glove,20_20_20,0,50.9
glove,1024_1024_1024,0,50.9
glove,1024,0,50.9
glove,20_20_20,1,47.8
glove,1024_1024_1024,1,50.9
glove,1024,1,50.9
glove,20_20_20,2,50.9
glove,1024_1024_1024,2,50.9
glove,1024,2,80.8
glove,20_20_20,3,50.9
glove,1024_1024_1024,3,50.9
glove,1024,3,50.9
glove,20_20_20,4,51.5
glove,1024_1024_1024,4,50.9
glove,1024,4,50.9
bert,20_20_20,0,50.9
bert,1024_1024_1024,0,50.9
bert,1024,0,50.9
bert,20_20_20,1,50.9
bert,1024_1024_1024,1,82.2
bert,1024,1,50.9
bert,20_20_20,2,50.9
bert,1024_1024_1024,2,50.9
bert,1024,2,84.3
bert,20_20_20,3,76.6
bert,1024_1024_1024,3,50.9
bert,1024,3,50.9
bert,20_20_20,4,50.9
bert,1024_1024_1024,4,50.9
bert,1024,4,81.6
elmo,20_20_20,0,50.9
elmo,1024_1024_1024,0,50.9
elmo,1024,0,50.9
elmo,20_20_20,1,50.9
elmo,1024_1024_1024,1,50.9
elmo,1024,1,50.9
elmo,20_20_20,2,90.6
elmo,1024_1024_1024,2,50.9
elmo,1024,2,90.6
elmo,20_20_20,3,78.7
elmo,1024_1024_1024,3,50.9
elmo,1024,3,50.9
elmo,20_20_20,4,50.9
elmo,1024_1024_1024,4,50.9
elmo,1024,4,71.7
gpt,20_20_20,0,50.9
gpt,1024_1024_1024,0,50.9
gpt,1024,0,50.9
gpt,20_20_20,1,49.4
gpt,1024_1024_1024,1,50.9
gpt,1024,1,50.9
gpt,20_20_20,2,82.4
gpt,1024_1024_1024,2,77.1
gpt,1024,2,50.9
gpt,20_20_20,3,50.9
gpt,1024_1024_1024,3,50.9
gpt,1024,3,83.5
gpt,20_20_20,4,83.2
gpt,1024_1024_1024,4,81.5
gpt,1024,4,84.8
glove,20_20_20,0,50.9
glove,1024_1024_1024,0,50.9
glove,1024,0,50.9
glove,20_20_20,1,48.2
glove,1024_1024_1024,1,50.9
glove,1024,1,50.9
glove,20_20_20,2,80.8
glove,1024_1024_1024,2,85.7
glove,1024,2,75.7
glove,20_20_20,3,50.9
glove,1024_1024_1024,3,50.9
glove,1024,3,50.9
glove,20_20_20,4,49.9
glove,1024_1024_1024,4,50.9
glove,1024,4,50.9
bert,20_20_20,0,81.9
bert,1024_1024_1024,0,50.9
bert,1024,0,50.9
bert,20_20_20,1,50.9
bert,1024_1024_1024,1,50.9
bert,1024,1,50.9
bert,20_20_20,2,85.1
bert,1024_1024_1024,2,50.9
bert,1024,2,50.9
bert,20_20_20,3,77.2
bert,1024_1024_1024,3,50.9
bert,1024,3,50.9
bert,20_20_20,4,50.9
bert,1024_1024_1024,4,50.9
bert,1024,4,50.9
elmo,20_20_20,0,91.3
elmo,1024_1024_1024,0,50.9
elmo,1024,0,50.9
elmo,20_20_20,1,50.9
elmo,1024_1024_1024,1,50.9
elmo,1024,1,50.9
elmo,20_20_20,2,90.0
elmo,1024_1024_1024,2,50.9
elmo,1024,2,90.8
elmo,20_20_20,3,50.9
elmo,1024_1024_1024,3,50.9
elmo,1024,3,50.9
elmo,20_20_20,4,74.2
elmo,1024_1024_1024,4,50.9
elmo,1024,4,50.9
gpt,20_20_20,0,50.9
gpt,1024_1024_1024,0,50.9
gpt,1024,0,50.9
gpt,20_20_20,1,50.9
gpt,1024_1024_1024,1,50.9
gpt,1024,1,50.9
gpt,20_20_20,2,50.9
gpt,1024_1024_1024,2,51.1
gpt,1024,2,82.5
gpt,20_20_20,3,82.6
gpt,1024_1024_1024,3,50.9
gpt,1024,3,84.0
gpt,20_20_20,4,84.6
gpt,1024_1024_1024,4,50.9
gpt,1024,4,83.8
glove,20_20_20,0,50.9
glove,1024_1024_1024,0,50.9
glove,1024,0,50.9
glove,20_20_20,1,53.1
glove,1024_1024_1024,1,50.9
glove,1024,1,50.9
glove,20_20_20,2,85.3
glove,1024_1024_1024,2,50.9
glove,1024,2,80.8
glove,20_20_20,3,50.9
glove,1024_1024_1024,3,50.9
glove,1024,3,50.9
glove,20_20_20,4,51.9
glove,1024_1024_1024,4,50.9
glove,1024,4,50.9
bert,20_20_20,0,50.9
bert,1024_1024_1024,0,50.9
bert,1024,0,83.4
bert,20_20_20,1,80.5
bert,1024_1024_1024,1,50.9
bert,1024,1,50.9
bert,20_20_20,2,83.5
bert,1024_1024_1024,2,50.9
bert,1024,2,82.1
bert,20_20_20,3,76.1
bert,1024_1024_1024,3,50.9
bert,1024,3,50.9
bert,20_20_20,4,79.4
bert,1024_1024_1024,4,50.9
bert,1024,4,50.9
elmo,20_20_20,0,91.1
elmo,1024_1024_1024,0,50.9
elmo,1024,0,50.9
elmo,20_20_20,1,85.6
elmo,1024_1024_1024,1,50.9
elmo,1024,1,50.9
elmo,20_20_20,2,90.8
elmo,1024_1024_1024,2,50.9
elmo,1024,2,87.8
elmo,20_20_20,3,50.9
elmo,1024_1024_1024,3,50.9
elmo,1024,3,83.6
elmo,20_20_20,4,76.1
elmo,1024_1024_1024,4,50.9
elmo,1024,4,50.9
gpt,20_20_20,0,50.9
gpt,1024_1024_1024,0,50.9
gpt,1024,0,50.9
gpt,20_20_20,1,50.9
gpt,1024_1024_1024,1,50.9
gpt,1024,1,50.9
gpt,20_20_20,2,74.9
gpt,1024_1024_1024,2,50.9
gpt,1024,2,72.6
gpt,20_20_20,3,50.9
gpt,1024_1024_1024,3,50.9
gpt,1024,3,81.8
gpt,20_20_20,4,81.9
gpt,1024_1024_1024,4,50.9
gpt,1024,4,83.6
glove,20_20_20,0,50.9
glove,1024_1024_1024,0,50.9
glove,1024,0,50.9
glove,20_20_20,1,47.9
glove,1024_1024_1024,1,50.9
glove,1024,1,50.9
glove,20_20_20,2,85.3
glove,1024_1024_1024,2,50.9
glove,1024,2,75.7
glove,20_20_20,3,50.9
glove,1024_1024_1024,3,50.9
glove,1024,3,50.9
glove,20_20_20,4,50.9
glove,1024_1024_1024,4,50.9
glove,1024,4,50.9
bert,20_20_20,0,80.7
bert,1024_1024_1024,0,50.9
bert,1024,0,82.1
bert,20_20_20,1,80.5
bert,1024_1024_1024,1,50.9
bert,1024,1,50.9
bert,20_20_20,2,86.3
bert,1024_1024_1024,2,50.9
bert,1024,2,84.1
bert,20_20_20,3,77.1
bert,1024_1024_1024,3,50.9
bert,1024,3,81.2
bert,20_20_20,4,79.4
bert,1024_1024_1024,4,50.9
bert,1024,4,50.9
elmo,20_20_20,0,91.3
elmo,1024_1024_1024,0,50.9
elmo,1024,0,50.9
elmo,20_20_20,1,50.9
elmo,1024_1024_1024,1,50.9
elmo,1024,1,50.9
elmo,20_20_20,2,88.6
elmo,1024_1024_1024,2,50.9
elmo,1024,2,90.8
elmo,20_20_20,3,83.5
elmo,1024_1024_1024,3,50.9
elmo,1024,3,50.9
elmo,20_20_20,4,74.1
elmo,1024_1024_1024,4,50.9
elmo,1024,4,50.9
gpt,20_20_20,0,50.9
gpt,1024_1024_1024,0,50.9
gpt,1024,0,50.9
gpt,20_20_20,1,50.9
gpt,1024_1024_1024,1,50.9
gpt,1024,1,50.9
gpt,20_20_20,2,50.9
gpt,1024_1024_1024,2,50.9
gpt,1024,2,80.9
gpt,20_20_20,3,82.9
gpt,1024_1024_1024,3,82.2
gpt,1024,3,82.7
gpt,20_20_20,4,84.9
gpt,1024_1024_1024,4,50.9
gpt,1024,4,83.7
glove,20_20_20,0,50.9
glove,1024_1024_1024,0,50.9
glove,1024,0,50.9
glove,20_20_20,1,50.9
glove,1024_1024_1024,1,50.9
glove,1024,1,50.9
glove,20_20_20,2,70.5
glove,1024_1024_1024,2,75.7
glove,1024,2,80.8
glove,20_20_20,3,50.9
glove,1024_1024_1024,3,50.9
glove,1024,3,50.9
glove,20_20_20,4,50.9
glove,1024_1024_1024,4,50.9
glove,1024,4,50.9
bert,20_20_20,0,81.0
bert,1024_1024_1024,0,50.9
bert,1024,0,82.8
bert,20_20_20,1,79.6
bert,1024_1024_1024,1,50.9
bert,1024,1,50.9
bert,20_20_20,2,83.9
bert,1024_1024_1024,2,50.9
bert,1024,2,84.2
bert,20_20_20,3,79.0
bert,1024_1024_1024,3,50.9
bert,1024,3,50.9
bert,20_20_20,4,50.9
bert,1024_1024_1024,4,50.9
bert,1024,4,50.9
elmo,20_20_20,0,90.7
elmo,1024_1024_1024,0,88.9
elmo,1024,0,50.9
elmo,20_20_20,1,84.3
elmo,1024_1024_1024,1,50.9
elmo,1024,1,50.9
elmo,20_20_20,2,90.4
elmo,1024_1024_1024,2,50.9
elmo,1024,2,90.5
elmo,20_20_20,3,79.9
elmo,1024_1024_1024,3,50.9
elmo,1024,3,50.9
elmo,20_20_20,4,75.8
elmo,1024_1024_1024,4,50.9
elmo,1024,4,50.9
gpt,20_20_20,0,50.9
