bert,20_20_20,0,47.0
bert,1024_1024_1024,0,47.0
bert,1024,0,47.0
bert,20_20_20,1,99.1
bert,1024_1024_1024,1,47.0
bert,1024,1,99.1
bert,20_20_20,2,97.7
bert,1024_1024_1024,2,47.0
bert,1024,2,96.6
bert,20_20_20,3,92.8
bert,1024_1024_1024,3,47.0
bert,1024,3,47.0
bert,20_20_20,4,90.3
bert,1024_1024_1024,4,47.0
bert,1024,4,47.0
elmo,20_20_20,0,100.0
elmo,1024_1024_1024,0,47.0
elmo,1024,0,100.0
elmo,20_20_20,1,100.0
elmo,1024_1024_1024,1,100.0
elmo,1024,1,100.0
elmo,20_20_20,2,47.0
elmo,1024_1024_1024,2,47.0
elmo,1024,2,47.0
elmo,20_20_20,3,47.0
elmo,1024_1024_1024,3,47.0
elmo,1024,3,47.0
elmo,20_20_20,4,92.7
elmo,1024_1024_1024,4,47.0
elmo,1024,4,47.0
gpt,20_20_20,0,47.0
gpt,1024_1024_1024,0,47.0
gpt,1024,0,47.0
gpt,20_20_20,1,84.9
gpt,1024_1024_1024,1,47.0
gpt,1024,1,83.2
gpt,20_20_20,2,47.0
gpt,1024_1024_1024,2,47.0
gpt,1024,2,99.1
gpt,20_20_20,3,47.0
gpt,1024_1024_1024,3,94.6
gpt,1024,3,89.7
gpt,20_20_20,4,47.0
gpt,1024_1024_1024,4,47.0
gpt,1024,4,92.7
glove,20_20_20,0,47.0
glove,1024_1024_1024,0,47.0
glove,1024,0,47.0
glove,20_20_20,1,47.0
glove,1024_1024_1024,1,100.0
glove,1024,1,100.0
glove,20_20_20,2,47.0
glove,1024_1024_1024,2,47.0
glove,1024,2,47.0
glove,20_20_20,3,47.0
glove,1024_1024_1024,3,47.0
glove,1024,3,47.0
glove,20_20_20,4,50.8
glove,1024_1024_1024,4,47.0
glove,1024,4,47.0
bert,20_20_20,0,91.6
bert,1024_1024_1024,0,47.0
bert,1024,0,47.0
bert,20_20_20,1,98.7
bert,1024_1024_1024,1,47.0
bert,1024,1,99.0
bert,20_20_20,2,47.0
bert,1024_1024_1024,2,47.0
bert,1024,2,95.8
bert,20_20_20,3,47.0
bert,1024_1024_1024,3,47.0
bert,1024,3,86.4
bert,20_20_20,4,91.1
bert,1024_1024_1024,4,47.0
bert,1024,4,47.0
elmo,20_20_20,0,100.0
elmo,1024_1024_1024,0,47.0
elmo,1024,0,47.0
elmo,20_20_20,1,100.0
elmo,1024_1024_1024,1,47.0
elmo,1024,1,100.0
elmo,20_20_20,2,100.0
elmo,1024_1024_1024,2,47.0
elmo,1024,2,98.7
elmo,20_20_20,3,47.0
elmo,1024_1024_1024,3,47.0
elmo,1024,3,47.0
elmo,20_20_20,4,47.0
elmo,1024_1024_1024,4,47.0
elmo,1024,4,47.0
gpt,20_20_20,0,47.0
gpt,1024_1024_1024,0,47.0
gpt,1024,0,47.0
gpt,20_20_20,1,84.9
gpt,1024_1024_1024,1,57.7
gpt,1024,1,47.0
gpt,20_20_20,2,99.1
gpt,1024_1024_1024,2,47.0
gpt,1024,2,98.0
gpt,20_20_20,3,92.9
gpt,1024_1024_1024,3,47.0
gpt,1024,3,91.2
gpt,20_20_20,4,91.7
gpt,1024_1024_1024,4,47.0
gpt,1024,4,92.5
glove,20_20_20,0,47.0
glove,1024_1024_1024,0,47.0
glove,1024,0,47.0
glove,20_20_20,1,47.0
glove,1024_1024_1024,1,100.0
glove,1024,1,100.0
glove,20_20_20,2,47.0
glove,1024_1024_1024,2,47.0
glove,1024,2,47.0
glove,20_20_20,3,47.0
glove,1024_1024_1024,3,47.0
glove,1024,3,47.0
glove,20_20_20,4,47.0
glove,1024_1024_1024,4,47.0
glove,1024,4,47.3
bert,20_20_20,0,93.5
bert,1024_1024_1024,0,47.0
bert,1024,0,47.0
bert,20_20_20,1,47.0
bert,1024_1024_1024,1,47.0
bert,1024,1,47.0
bert,20_20_20,2,97.7
bert,1024_1024_1024,2,47.0
bert,1024,2,47.0
bert,20_20_20,3,92.1
bert,1024_1024_1024,3,47.0
bert,1024,3,87.3
bert,20_20_20,4,92.0
bert,1024_1024_1024,4,47.0
bert,1024,4,47.0
elmo,20_20_20,0,47.0
elmo,1024_1024_1024,0,47.0
elmo,1024,0,47.0
elmo,20_20_20,1,100.0
elmo,1024_1024_1024,1,47.0
elmo,1024,1,100.0
elmo,20_20_20,2,100.0
elmo,1024_1024_1024,2,47.0
elmo,1024,2,47.0
elmo,20_20_20,3,47.0
elmo,1024_1024_1024,3,47.0
elmo,1024,3,47.0
elmo,20_20_20,4,47.0
elmo,1024_1024_1024,4,47.0
elmo,1024,4,47.0
gpt,20_20_20,0,47.0
gpt,1024_1024_1024,0,47.0
gpt,1024,0,47.0
gpt,20_20_20,1,83.2
gpt,1024_1024_1024,1,47.0
gpt,1024,1,47.0
gpt,20_20_20,2,98.9
gpt,1024_1024_1024,2,47.0
gpt,1024,2,91.0
gpt,20_20_20,3,93.3
gpt,1024_1024_1024,3,93.1
gpt,1024,3,88.7
gpt,20_20_20,4,93.4
gpt,1024_1024_1024,4,47.0
gpt,1024,4,89.9
glove,20_20_20,0,47.0
glove,1024_1024_1024,0,47.0
glove,1024,0,47.0
glove,20_20_20,1,95.0
glove,1024_1024_1024,1,47.0
glove,1024,1,100.0
glove,20_20_20,2,47.4
glove,1024_1024_1024,2,47.0
glove,1024,2,47.0
glove,20_20_20,3,47.0
glove,1024_1024_1024,3,47.0
glove,1024,3,47.0
glove,20_20_20,4,50.0
glove,1024_1024_1024,4,47.0
glove,1024,4,47.0
bert,20_20_20,0,47.0
bert,1024_1024_1024,0,47.0
bert,1024,0,47.0
bert,20_20_20,1,98.6
bert,1024_1024_1024,1,47.0
bert,1024,1,47.0
bert,20_20_20,2,97.9
bert,1024_1024_1024,2,47.0
bert,1024,2,98.7
bert,20_20_20,3,47.0
bert,1024_1024_1024,3,47.0
bert,1024,3,93.6
bert,20_20_20,4,47.0
bert,1024_1024_1024,4,47.0
bert,1024,4,47.0
elmo,20_20_20,0,100.0
elmo,1024_1024_1024,0,47.0
elmo,1024,0,100.0
elmo,20_20_20,1,47.0
elmo,1024_1024_1024,1,47.0
elmo,1024,1,100.0
elmo,20_20_20,2,47.0
elmo,1024_1024_1024,2,47.0
elmo,1024,2,98.8
elmo,20_20_20,3,47.0
elmo,1024_1024_1024,3,47.0
elmo,1024,3,47.0
elmo,20_20_20,4,47.0
elmo,1024_1024_1024,4,47.0
elmo,1024,4,47.0
gpt,20_20_20,0,47.0
gpt,1024_1024_1024,0,47.0
gpt,1024,0,47.0
gpt,20_20_20,1,47.0
gpt,1024_1024_1024,1,47.0
gpt,1024,1,77.3
gpt,20_20_20,2,98.2
gpt,1024_1024_1024,2,47.0
gpt,1024,2,47.0
gpt,20_20_20,3,93.2
gpt,1024_1024_1024,3,47.0
gpt,1024,3,89.2
gpt,20_20_20,4,92.3
gpt,1024_1024_1024,4,47.0
gpt,1024,4,47.0
glove,20_20_20,0,47.0
glove,1024_1024_1024,0,47.0
glove,1024,0,47.0
glove,20_20_20,1,47.0
glove,1024_1024_1024,1,95.0
glove,1024,1,100.0
glove,20_20_20,2,47.6
glove,1024_1024_1024,2,47.0
glove,1024,2,47.0
glove,20_20_20,3,47.0
glove,1024_1024_1024,3,47.0
glove,1024,3,47.0
glove,20_20_20,4,50.1
glove,1024_1024_1024,4,47.0
glove,1024,4,47.0
bert,20_20_20,0,92.9
bert,1024_1024_1024,0,47.0
bert,1024,0,88.9
bert,20_20_20,1,98.9
bert,1024_1024_1024,1,47.0
bert,1024,1,99.0
bert,20_20_20,2,47.0
bert,1024_1024_1024,2,47.0
bert,1024,2,95.4
bert,20_20_20,3,47.0
bert,1024_1024_1024,3,47.0
bert,1024,3,86.8
bert,20_20_20,4,91.1
bert,1024_1024_1024,4,47.0
bert,1024,4,47.0
elmo,20_20_20,0,100.0
elmo,1024_1024_1024,0,47.0
elmo,1024,0,100.0
elmo,20_20_20,1,100.0
elmo,1024_1024_1024,1,47.0
