bert,20_20_20,0,0.8644859813084113
bert,512,0,0.8691588785046729
bert,512_512_512,0,0.8855140186915887
bert,20_20_20,1,0.9228971962616822
bert,512,1,0.9369158878504673
bert,512_512_512,1,0.9509345794392523
bert,20_20_20,2,0.9906542056074766
bert,512,2,0.9883177570093458
bert,512_512_512,2,1
bert,20_20_20,3,1
bert,512,3,1
bert,512_512_512,3,1
bert,20_20_20,4,0.9929906542056075
bert,512,4,0.9953271028037384
bert,512_512_512,4,1
elmo,20_20_20,0,0.819
elmo,512,0,0.791
elmo,512_512_512,0,0.797
elmo,20_20_20,1,0.631
elmo,512,1,0.68
elmo,512_512_512,1,0.766
elmo,20_20_20,2,0.962
elmo,512,2,0.989
elmo,512_512_512,2,0.969
elmo,20_20_20,3,1
elmo,512,3,1
elmo,512_512_512,3,1
elmo,20_20_20,4,1
elmo,512,4,1
elmo,512_512_512,4,1
gpt,20_20_20,0,0.34854014598540145
gpt,512,0,0.34854014598540145
gpt,512_512_512,0,0.34854014598540145
gpt,20_20_20,1,0.4927007299270073
gpt,512,1,0.4744525547445255
gpt,512_512_512,1,0.5091240875912408
gpt,20_20_20,2,0.5766423357664233
gpt,512,2,0.4781021897810219
gpt,512_512_512,2,0.5164233576642335
gpt,20_20_20,3,0.4762773722627737
gpt,512,3,0.4142335766423358
gpt,512_512_512,3,0.4233576642335766
gpt,20_20_20,4,0.9963503649635036
gpt,512,4,1
gpt,512_512_512,4,1
