glove,20_20_20,0,3.8333333333333335
glove,1024_1024_1024,0,2.7333333333333334
glove,1024,0,2.7333333333333334
glove,20_20_20,1,20.433333333333334
glove,1024_1024_1024,1,22.566666666666666
glove,1024,1,18.866666666666667
glove,20_20_20,2,22.033333333333335
glove,1024_1024_1024,2,20.433333333333334
glove,1024,2,21.066666666666666
glove,20_20_20,3,3.566666666666667
glove,1024_1024_1024,3,3.8333333333333335
glove,1024,3,3.3
glove,20_20_20,4,22.066666666666666
glove,1024_1024_1024,4,22.1
glove,1024,4,13.8
