bert,20_20_20,0,69.5
bert,1024_1024_1024,0,50.5
bert,1024,0,50.5
bert,20_20_20,1,74.8
bert,1024_1024_1024,1,50.5
bert,1024,1,50.5
bert,20_20_20,2,50.5
bert,1024_1024_1024,2,50.5
bert,1024,2,50.5
bert,20_20_20,3,50.5
bert,1024_1024_1024,3,50.5
bert,1024,3,50.5
bert,20_20_20,4,71.6
bert,1024_1024_1024,4,50.5
bert,1024,4,50.5
elmo,20_20_20,0,50.5
elmo,1024_1024_1024,0,50.5
elmo,1024,0,50.5
elmo,20_20_20,1,50.5
elmo,1024_1024_1024,1,50.5
elmo,1024,1,50.5
elmo,20_20_20,2,87.3
elmo,1024_1024_1024,2,50.5
elmo,1024,2,90.7
elmo,20_20_20,3,84.5
elmo,1024_1024_1024,3,50.5
elmo,1024,3,50.5
elmo,20_20_20,4,69.9
elmo,1024_1024_1024,4,50.5
elmo,1024,4,50.5
gpt,20_20_20,0,50.5
gpt,1024_1024_1024,0,50.5
gpt,1024,0,50.5
gpt,20_20_20,1,50.5
gpt,1024_1024_1024,1,50.5
gpt,1024,1,50.5
gpt,20_20_20,2,68.4
gpt,1024_1024_1024,2,50.5
gpt,1024,2,50.5
gpt,20_20_20,3,76.4
gpt,1024_1024_1024,3,72.1
gpt,1024,3,77.5
gpt,20_20_20,4,50.5
gpt,1024_1024_1024,4,50.5
gpt,1024,4,50.5
glove,20_20_20,0,50.5
glove,1024_1024_1024,0,50.5
glove,1024,0,50.5
glove,20_20_20,1,50.5
glove,1024_1024_1024,1,50.5
glove,1024,1,50.5
glove,20_20_20,2,50.5
glove,1024_1024_1024,2,86.8
glove,1024,2,77.1
glove,20_20_20,3,50.5
glove,1024_1024_1024,3,50.5
glove,1024,3,50.5
glove,20_20_20,4,50.0
glove,1024_1024_1024,4,50.5
glove,1024,4,50.5
