bert,20_20_20,0,52.6
bert,1024_1024_1024,0,13.2
bert,1024,0,60.4
bert,20_20_20,1,56.5
bert,1024_1024_1024,1,46.4
bert,1024,1,56.2
bert,20_20_20,2,59.1
bert,1024_1024_1024,2,28.3
bert,1024,2,67.3
bert,20_20_20,3,68.0
bert,1024_1024_1024,3,43.2
bert,1024,3,70.0
bert,20_20_20,4,72.4
bert,1024_1024_1024,4,17.9
bert,1024,4,65.1
elmo,20_20_20,0,43.3
elmo,1024_1024_1024,0,3.6
elmo,1024,0,45.3
elmo,20_20_20,1,42.2
elmo,1024_1024_1024,1,3.7
elmo,1024,1,53.7
elmo,20_20_20,2,67.9
elmo,1024_1024_1024,2,36.9
elmo,1024,2,72.2
elmo,20_20_20,3,68.8
elmo,1024_1024_1024,3,28.0
elmo,1024,3,70.7
elmo,20_20_20,4,58.4
elmo,1024_1024_1024,4,32.4
elmo,1024,4,58.6
gpt,20_20_20,0,2.2
gpt,1024_1024_1024,0,3.6
gpt,1024,0,3.6
gpt,20_20_20,1,2.6
gpt,1024_1024_1024,1,3.4
gpt,1024,1,3.6
gpt,20_20_20,2,59.4
gpt,1024_1024_1024,2,56.5
gpt,1024,2,17.1
gpt,20_20_20,3,76.2
gpt,1024_1024_1024,3,34.9
gpt,1024,3,78.7
gpt,20_20_20,4,55.0
gpt,1024_1024_1024,4,29.9
gpt,1024,4,74.8
bert,20_20_20,0,49.1
bert,1024_1024_1024,0,35.0
bert,1024,0,52.5
bert,20_20_20,1,60.9
bert,1024_1024_1024,1,39.3
bert,1024,1,69.6
bert,20_20_20,2,82.1
bert,1024_1024_1024,2,30.9
bert,1024,2,70.4
bert,20_20_20,3,57.5
bert,1024_1024_1024,3,21.6
bert,1024,3,67.5
bert,20_20_20,4,60.6
bert,1024_1024_1024,4,36.4
bert,1024,4,54.6
elmo,20_20_20,0,36.0
elmo,1024_1024_1024,0,12.0
elmo,1024,0,10.4
elmo,20_20_20,1,46.7
elmo,1024_1024_1024,1,35.0
elmo,1024,1,37.8
elmo,20_20_20,2,66.6
elmo,1024_1024_1024,2,39.0
elmo,1024,2,67.3
elmo,20_20_20,3,73.6
elmo,1024_1024_1024,3,16.2
elmo,1024,3,46.9
elmo,20_20_20,4,50.9
elmo,1024_1024_1024,4,38.7
elmo,1024,4,57.9
gpt,20_20_20,0,3.6
gpt,1024_1024_1024,0,2.2
gpt,1024,0,3.6
gpt,20_20_20,1,3.3
gpt,1024_1024_1024,1,4.1
gpt,1024,1,3.6
gpt,20_20_20,2,63.0
gpt,1024_1024_1024,2,39.3
gpt,1024,2,43.7
gpt,20_20_20,3,66.5
gpt,1024_1024_1024,3,39.1
gpt,1024,3,61.7
gpt,20_20_20,4,48.1
gpt,1024_1024_1024,4,42.0
gpt,1024,4,74.9
bert,20_20_20,0,65.4
bert,1024_1024_1024,0,52.1
bert,1024,0,35.2
bert,20_20_20,1,44.3
bert,1024_1024_1024,1,22.8
bert,1024,1,82.0
bert,20_20_20,2,59.9
bert,1024_1024_1024,2,47.7
bert,1024,2,74.2
bert,20_20_20,3,68.7
bert,1024_1024_1024,3,41.7
bert,1024,3,64.5
bert,20_20_20,4,56.5
bert,1024_1024_1024,4,35.4
bert,1024,4,61.7
elmo,20_20_20,0,58.0
elmo,1024_1024_1024,0,3.6
elmo,1024,0,15.0
elmo,20_20_20,1,35.4
elmo,1024_1024_1024,1,3.6
elmo,1024,1,32.6
elmo,20_20_20,2,70.0
elmo,1024_1024_1024,2,33.2
elmo,1024,2,63.4
elmo,20_20_20,3,65.4
elmo,1024_1024_1024,3,35.8
elmo,1024,3,55.9
elmo,20_20_20,4,43.2
elmo,1024_1024_1024,4,32.1
elmo,1024,4,57.7
gpt,20_20_20,0,3.6
gpt,1024_1024_1024,0,2.2
gpt,1024,0,3.6
gpt,20_20_20,1,2.5
gpt,1024_1024_1024,1,3.6
gpt,1024,1,3.6
gpt,20_20_20,2,56.7
gpt,1024_1024_1024,2,28.4
gpt,1024,2,53.9
gpt,20_20_20,3,73.4
gpt,1024_1024_1024,3,26.1
gpt,1024,3,79.3
gpt,20_20_20,4,58.7
gpt,1024_1024_1024,4,24.7
gpt,1024,4,85.8
bert,20_20_20,0,64.6
bert,1024_1024_1024,0,41.0
bert,1024,0,73.8
bert,20_20_20,1,59.0
bert,1024_1024_1024,1,38.1
bert,1024,1,68.1
bert,20_20_20,2,67.3
bert,1024_1024_1024,2,26.5
bert,1024,2,77.1
bert,20_20_20,3,52.9
bert,1024_1024_1024,3,25.6
bert,1024,3,68.6
bert,20_20_20,4,66.0
bert,1024_1024_1024,4,32.8
bert,1024,4,68.0
elmo,20_20_20,0,52.0
elmo,1024_1024_1024,0,14.6
elmo,1024,0,17.2
elmo,20_20_20,1,39.2
elmo,1024_1024_1024,1,3.6
elmo,1024,1,34.7
elmo,20_20_20,2,61.7
elmo,1024_1024_1024,2,42.6
elmo,1024,2,73.8
elmo,20_20_20,3,53.4
elmo,1024_1024_1024,3,10.9
elmo,1024,3,64.7
elmo,20_20_20,4,58.2
elmo,1024_1024_1024,4,29.2
elmo,1024,4,60.4
gpt,20_20_20,0,3.6
gpt,1024_1024_1024,0,3.7
gpt,1024,0,3.6
gpt,20_20_20,1,3.1
gpt,1024_1024_1024,1,3.6
gpt,1024,1,3.6
gpt,20_20_20,2,56.9
gpt,1024_1024_1024,2,27.9
gpt,1024,2,56.7
gpt,20_20_20,3,66.8
gpt,1024_1024_1024,3,56.5
gpt,1024,3,77.1
gpt,20_20_20,4,64.5
gpt,1024_1024_1024,4,36.3
gpt,1024,4,72.2
bert,20_20_20,0,74.5
bert,1024_1024_1024,0,19.7
bert,1024,0,66.8
bert,20_20_20,1,65.7
bert,1024_1024_1024,1,18.8
bert,1024,1,68.7
