elmo,20_20_20,0,49.1
elmo,1024_1024_1024,0,49.1
elmo,1024,0,49.1
elmo,20_20_20,1,49.1
elmo,1024_1024_1024,1,49.1
elmo,1024,1,49.1
elmo,20_20_20,2,49.1
elmo,1024_1024_1024,2,49.1
elmo,1024,2,49.1
elmo,20_20_20,3,99.2
elmo,1024_1024_1024,3,49.1
elmo,1024,3,49.1
elmo,20_20_20,4,100.0
elmo,1024_1024_1024,4,49.1
elmo,1024,4,100.0
elmo,20_20_20,0,49.1
elmo,1024_1024_1024,0,49.1
elmo,1024,0,49.1
elmo,20_20_20,1,49.1
elmo,1024_1024_1024,1,49.1
elmo,1024,1,49.1
elmo,20_20_20,2,49.1
elmo,1024_1024_1024,2,49.1
elmo,1024,2,49.1
elmo,20_20_20,3,99.3
elmo,1024_1024_1024,3,49.1
elmo,1024,3,49.1
elmo,20_20_20,4,100.0
elmo,1024_1024_1024,4,49.1
elmo,1024,4,100.0
elmo,20_20_20,0,67.3
elmo,1024_1024_1024,0,49.1
elmo,1024,0,49.1
elmo,20_20_20,1,49.1
elmo,1024_1024_1024,1,49.1
elmo,1024,1,49.1
elmo,20_20_20,2,90.7
elmo,1024_1024_1024,2,49.1
elmo,1024,2,91.2
elmo,20_20_20,3,99.2
elmo,1024_1024_1024,3,49.1
elmo,1024,3,99.3
elmo,20_20_20,4,100.0
elmo,1024_1024_1024,4,49.1
elmo,1024,4,100.0
elmo,20_20_20,0,70.9
elmo,1024_1024_1024,0,59.5
elmo,1024,0,49.1
elmo,20_20_20,1,58.4
elmo,1024_1024_1024,1,49.1
elmo,1024,1,49.1
elmo,20_20_20,2,91.2
elmo,1024_1024_1024,2,49.1
elmo,1024,2,49.1
elmo,20_20_20,3,99.2
elmo,1024_1024_1024,3,49.1
elmo,1024,3,49.1
elmo,20_20_20,4,49.1
elmo,1024_1024_1024,4,100.0
elmo,1024,4,100.0
elmo,20_20_20,0,49.1
elmo,1024_1024_1024,0,49.1
elmo,1024,0,49.1
elmo,20_20_20,1,49.1
elmo,1024_1024_1024,1,49.1
elmo,1024,1,49.1
elmo,20_20_20,2,49.1
elmo,1024_1024_1024,2,49.1
elmo,1024,2,49.1
elmo,20_20_20,3,49.1
elmo,1024_1024_1024,3,49.1
elmo,1024,3,49.1
elmo,20_20_20,4,100.0
elmo,1024_1024_1024,4,49.1
elmo,1024,4,100.0
elmo,20_20_20,0,49.1
elmo,1024_1024_1024,0,49.1
elmo,1024,0,49.1
elmo,20_20_20,1,49.1
elmo,1024_1024_1024,1,49.1
elmo,1024,1,49.1
elmo,20_20_20,2,90.9
elmo,1024_1024_1024,2,49.1
elmo,1024,2,49.1
elmo,20_20_20,3,49.1
elmo,1024_1024_1024,3,49.1
elmo,1024,3,49.1
elmo,20_20_20,4,100.0
elmo,1024_1024_1024,4,49.1
elmo,1024,4,100.0
elmo,20_20_20,0,49.1
elmo,1024_1024_1024,0,49.1
elmo,1024,0,49.1
elmo,20_20_20,1,49.1
elmo,1024_1024_1024,1,49.1
elmo,1024,1,49.1
elmo,20_20_20,2,90.2
elmo,1024_1024_1024,2,49.1
elmo,1024,2,49.1
elmo,20_20_20,3,99.2
elmo,1024_1024_1024,3,49.1
elmo,1024,3,49.1
elmo,20_20_20,4,100.0
elmo,1024_1024_1024,4,49.1
elmo,1024,4,100.0
elmo,20_20_20,0,69.5
elmo,1024_1024_1024,0,49.1
elmo,1024,0,49.1
elmo,20_20_20,1,49.1
elmo,1024_1024_1024,1,49.1
elmo,1024,1,49.1
elmo,20_20_20,2,49.1
elmo,1024_1024_1024,2,49.1
elmo,1024,2,49.1
elmo,20_20_20,3,99.2
elmo,1024_1024_1024,3,49.1
elmo,1024,3,49.1
elmo,20_20_20,4,100.0
elmo,1024_1024_1024,4,49.1
elmo,1024,4,100.0
elmo,20_20_20,0,49.1
elmo,1024_1024_1024,0,49.1
